choice,confidence,rt,question,type,set,SID
0,87,3.457,88,2AFC,2,84
1,93,3.325,88,2AFC,2,85
0,97,3.331,88,2AFC,2,86
0,95,4.393,88,2AFC,2,87
0,85,6.74,88,2AFC,2,88
0,98,4.708,88,2AFC,2,89
1,84,5.051,88,2AFC,2,90
0,100,3.994,88,2AFC,2,91
0,57,3.977,88,2AFC,2,92
0,100,6.001,88,2AFC,2,93
1,100,36.223,88,2AFC,2,94
0,75,5.314,88,2AFC,2,95
0,100,4.105,88,2AFC,2,96
0,100,3.334,88,2AFC,2,97
1,59,10.491,88,2AFC,2,98
0,74,10.863,88,2AFC,2,99
1,93,5.987,88,2AFC,2,100
0,100,5.434,88,2AFC,2,101
1,100,5.575,88,2AFC,2,102
0,71,9.898,88,2AFC,2,103
0,92,5.901,88,2AFC,2,104
0,100,23.426,88,2AFC,2,105
0,86,2.061,89,2AFC,2,59
0,100,6.104,89,2AFC,2,60
0,88,2.944,89,2AFC,2,61
0,100,4.762,89,2AFC,2,62
0,95,4.016,89,2AFC,2,63
0,100,4.695,89,2AFC,2,64
1,75,6.349,89,2AFC,2,65
0,73,4.93,89,2AFC,2,66
0,60,2.953,89,2AFC,2,67
1,88,3.827,89,2AFC,2,68
0,100,26.9,89,2AFC,2,69
0,94,9.65,89,2AFC,2,70
1,93,2.802,89,2AFC,2,71
0,89,3.7,89,2AFC,2,72
0,86,3.808,89,2AFC,2,73
0,90,4.107,89,2AFC,2,74
0,87,1.889,89,2AFC,2,75
0,78,3.153,89,2AFC,2,76
1,86,16.976,89,2AFC,2,77
0,100,2.838,89,2AFC,2,78
0,91,2.498,89,2AFC,2,79
0,91,2.642,89,2AFC,2,80
0,100,4.561,89,2AFC,2,81
1,100,3.441,89,2AFC,2,82
1,85,6.4,89,2AFC,2,83
0,95,2.31,89,2AFC,2,84
0,92,6.168,89,2AFC,2,85
0,96,4.139,89,2AFC,2,86
0,98,5.471,89,2AFC,2,87
0,90,3.395,89,2AFC,2,88
0,100,5.001,89,2AFC,2,89
0,86,3.586,89,2AFC,2,90
0,100,10.766,89,2AFC,2,91
1,77,6.305,89,2AFC,2,92
0,100,4.703,89,2AFC,2,93
1,100,24.161,89,2AFC,2,94
0,100,3.548,89,2AFC,2,95
0,100,4.429,89,2AFC,2,96
0,100,3.689,89,2AFC,2,97
0,100,19.157,89,2AFC,2,98
1,87,6.939,89,2AFC,2,99
0,67,6.205,89,2AFC,2,100
1,100,6.333,89,2AFC,2,101
0,68,3.445,89,2AFC,2,102
1,84,9.324,89,2AFC,2,103
1,90,6.684,89,2AFC,2,104
0,67,3.128,89,2AFC,2,105
1,91,2.401,90,2AFC,2,59
0,91,4.153,90,2AFC,2,60
0,71,5.28,90,2AFC,2,61
0,77,4.048,90,2AFC,2,62
1,73,2.717,90,2AFC,2,63
0,92,3.118,90,2AFC,2,64
0,81,6.737,90,2AFC,2,65
0,77,2.202,90,2AFC,2,66
0,100,2.8,90,2AFC,2,67
0,80,18.757,90,2AFC,2,68
0,76,4.301,90,2AFC,2,69
0,84,4.467,90,2AFC,2,70
0,91,4.882,90,2AFC,2,71
0,85,3.401,90,2AFC,2,72
0,80,3.543,90,2AFC,2,73
0,76,3.275,90,2AFC,2,74
0,81,3.679,90,2AFC,2,75
0,79,3,90,2AFC,2,76
0,98,2.275,90,2AFC,2,77
1,94,3.546,90,2AFC,2,78
0,98,2.407,90,2AFC,2,79
0,94,4.001,90,2AFC,2,80
0,98,2.879,90,2AFC,2,81
0,100,4.66,90,2AFC,2,82
0,94,7.166,90,2AFC,2,83
0,100,2.884,90,2AFC,2,84
1,87,4.164,90,2AFC,2,85
0,99,10.549,90,2AFC,2,86
1,93,3.474,90,2AFC,2,87
0,100,2.238,90,2AFC,2,88
0,98,3.304,90,2AFC,2,89
1,93,3.299,90,2AFC,2,90
1,100,4.119,90,2AFC,2,91
0,98,5.91,90,2AFC,2,92
0,100,3.157,90,2AFC,2,93
0,100,2.746,90,2AFC,2,94
1,73,3.9,90,2AFC,2,95
1,100,7.793,90,2AFC,2,96
1,100,3.808,90,2AFC,2,97
0,100,3.736,90,2AFC,2,98
0,100,6.965,90,2AFC,2,99
0,84,7.467,90,2AFC,2,100
1,100,3.799,90,2AFC,2,101
1,86,9.749,90,2AFC,2,102
0,70,7.101,90,2AFC,2,103
0,100,6.462,90,2AFC,2,104
1,68,6.953,90,2AFC,2,105
0,85,3.147,91,2AFC,2,59
0,58,6.678,91,2AFC,2,60
0,85,3.284,91,2AFC,2,61
1,83,3.075,91,2AFC,2,62
1,84,4.001,91,2AFC,2,63
1,74,3.652,91,2AFC,2,64
1,78,6.542,91,2AFC,2,65
0,96,6.34,91,2AFC,2,66
1,88,2.936,91,2AFC,2,67
1,79,4.34,91,2AFC,2,68
1,100,6.337,91,2AFC,2,69
0,79,5.142,91,2AFC,2,70
1,95,4.796,91,2AFC,2,71
1,94,4.962,91,2AFC,2,72
0,84,2.717,91,2AFC,2,73
1,92,2.9,91,2AFC,2,74
0,83,2.345,91,2AFC,2,75
0,74,3.602,91,2AFC,2,76
1,85,2.501,91,2AFC,2,77
0,100,2.387,91,2AFC,2,78
0,90,4.333,91,2AFC,2,79
1,99,4.2,91,2AFC,2,80
1,65,3.201,91,2AFC,2,81
0,95,3.677,91,2AFC,2,82
1,82,6.767,91,2AFC,2,83
0,96,3.082,91,2AFC,2,84
1,79,4.853,91,2AFC,2,85
0,99,5.729,91,2AFC,2,86
1,96,9.527,91,2AFC,2,87
0,92,2.774,91,2AFC,2,88
1,97,4.5,91,2AFC,2,89
0,75,4.001,91,2AFC,2,90
0,76,9.047,91,2AFC,2,91
0,93,5.689,91,2AFC,2,92
0,100,4.4,91,2AFC,2,93
0,99,4.644,91,2AFC,2,94
0,91,7.45,91,2AFC,2,95
1,100,2.5,91,2AFC,2,96
0,100,6.889,91,2AFC,2,97
0,100,3.928,91,2AFC,2,98
0,67,6.426,91,2AFC,2,99
1,68,5.203,91,2AFC,2,100
0,100,4.024,91,2AFC,2,101
0,88,3.601,91,2AFC,2,102
0,91,9.628,91,2AFC,2,103
1,91,2.649,91,2AFC,2,104
1,66,4.015,91,2AFC,2,105
0,89,1.801,92,2AFC,2,59
0,83,9.331,92,2AFC,2,60
1,84,4.446,92,2AFC,2,61
1,82,4.735,92,2AFC,2,62
1,64,2.867,92,2AFC,2,63
1,60,5.701,92,2AFC,2,64
1,66,3.851,92,2AFC,2,65
0,58,4.721,92,2AFC,2,66
1,68,2.686,92,2AFC,2,67
0,85,16.327,92,2AFC,2,68
1,51,3.6,92,2AFC,2,69
0,66,15.474,92,2AFC,2,70
0,94,4.44,92,2AFC,2,71
1,90,3.374,92,2AFC,2,72
1,88,2.204,92,2AFC,2,73
0,60,3.801,92,2AFC,2,74
1,85,4.149,92,2AFC,2,75
0,81,5.387,92,2AFC,2,76
1,85,6.135,92,2AFC,2,77
1,100,2.628,92,2AFC,2,78
0,98,3.005,92,2AFC,2,79
0,90,5.101,92,2AFC,2,80
1,54,7.112,92,2AFC,2,81
0,94,6.001,92,2AFC,2,82
0,70,7.968,92,2AFC,2,83
0,94,3,92,2AFC,2,84
0,86,8.531,92,2AFC,2,85
0,90,8.026,92,2AFC,2,86
1,92,5.216,92,2AFC,2,87
0,80,2.801,92,2AFC,2,88
1,96,4.419,92,2AFC,2,89
0,96,3.601,92,2AFC,2,90
1,83,3.7,92,2AFC,2,91
0,96,4.106,92,2AFC,2,92
0,100,3.94,92,2AFC,2,93
1,100,6.462,92,2AFC,2,94
1,72,5.897,92,2AFC,2,95
1,100,2.601,92,2AFC,2,96
1,100,7.299,92,2AFC,2,97
0,91,5.885,92,2AFC,2,98
1,97,8.88,92,2AFC,2,99
1,100,13.715,92,2AFC,2,100
1,100,4.138,92,2AFC,2,101
0,65,7.764,92,2AFC,2,102
1,61,6.12,92,2AFC,2,103
0,93,4.043,92,2AFC,2,104
1,70,5.286,92,2AFC,2,105
1,93,3.1,121,3AFC,2,59
1,84,4.501,121,3AFC,2,60
0,54,3.488,121,3AFC,2,61
1,93,4.439,121,3AFC,2,62
1,100,39.806,121,3AFC,2,63
1,93,3.307,121,3AFC,2,64
1,64,3.911,121,3AFC,2,65
0,56,3.5,121,3AFC,2,66
1,76,2.859,121,3AFC,2,67
1,99,5.349,121,3AFC,2,68
1,100,13.834,121,3AFC,2,69
1,53,8.401,121,3AFC,2,70
0,93,1.802,121,3AFC,2,71
1,100,12.788,121,3AFC,2,72
1,76,2.115,121,3AFC,2,73
1,100,4.1,121,3AFC,2,74
1,63,2.435,121,3AFC,2,75
1,70,5.18,121,3AFC,2,76
0,87,1.502,121,3AFC,2,77
1,90,3.046,121,3AFC,2,78
1,95,3.051,121,3AFC,2,79
1,94,3.383,121,3AFC,2,80
1,97,6.101,121,3AFC,2,81
1,100,3.602,121,3AFC,2,82
1,67,24.236,121,3AFC,2,83
1,87,2.001,121,3AFC,2,84
1,89,5.167,121,3AFC,2,85
1,82,4.455,121,3AFC,2,86
1,99,6.867,121,3AFC,2,87
0,74,6.65,121,3AFC,2,88
1,96,8.956,121,3AFC,2,89
1,94,3.3,121,3AFC,2,90
1,100,4.841,121,3AFC,2,91
0,90,9.589,121,3AFC,2,92
0,100,5.454,121,3AFC,2,93
1,100,3.12,121,3AFC,2,94
0,86,4.032,121,3AFC,2,95
0,100,5.166,121,3AFC,2,96
0,95,1.836,121,3AFC,2,97
0,68,10.876,121,3AFC,2,98
1,100,7.563,121,3AFC,2,99
1,100,6.759,121,3AFC,2,100
1,100,6.182,121,3AFC,2,101
1,100,2.659,121,3AFC,2,102
1,91,11.021,121,3AFC,2,103
1,100,4.755,121,3AFC,2,104
1,100,3.846,121,3AFC,2,105
1,48,20.187,122,3AFC,2,59
1,87,5.694,122,3AFC,2,60
1,86,4.077,122,3AFC,2,61
1,75,17.101,122,3AFC,2,62
0,91,4.008,122,3AFC,2,63
0,55,7.338,122,3AFC,2,64
0,66,2.611,122,3AFC,2,65
0,49,3.935,122,3AFC,2,66
1,58,1.843,122,3AFC,2,67
1,92,3.4,122,3AFC,2,68
0,67,7.184,122,3AFC,2,69
1,86,7.943,122,3AFC,2,70
1,91,2.275,122,3AFC,2,71
1,81,5.7,122,3AFC,2,72
1,82,1.947,122,3AFC,2,73
1,95,4.601,122,3AFC,2,74
1,73,2,122,3AFC,2,75
1,77,3.701,122,3AFC,2,76
1,85,3.186,122,3AFC,2,77
0,100,5.902,122,3AFC,2,78
0,82,5.3,122,3AFC,2,79
1,82,4.479,122,3AFC,2,80
0,98,4.791,122,3AFC,2,81
1,100,3.548,122,3AFC,2,82
0,81,8.059,122,3AFC,2,83
1,100,8.941,122,3AFC,2,84
1,91,1.8,122,3AFC,2,85
1,94,5.5,122,3AFC,2,86
0,94,3.631,122,3AFC,2,87
0,67,3.2,122,3AFC,2,88
0,98,4.915,122,3AFC,2,89
1,96,3.834,122,3AFC,2,90
1,100,3.992,122,3AFC,2,91
0,83,8.052,122,3AFC,2,92
1,100,6.601,122,3AFC,2,93
1,100,4.168,122,3AFC,2,94
1,57,10.487,122,3AFC,2,95
1,100,4.401,122,3AFC,2,96
0,100,2.046,122,3AFC,2,97
0,56,5.971,122,3AFC,2,98
1,82,8.964,122,3AFC,2,99
1,91,6.096,122,3AFC,2,100
1,100,3.573,122,3AFC,2,101
1,84,10.601,122,3AFC,2,102
0,55,10.969,122,3AFC,2,103
1,41,4.213,122,3AFC,2,104
0,69,3.541,122,3AFC,2,105
0,44,3.48,123,3AFC,2,59
0,42,5.564,123,3AFC,2,60
1,98,3.458,123,3AFC,2,61
0,61,4.687,123,3AFC,2,62
1,72,3.556,123,3AFC,2,63
0,42,5.961,123,3AFC,2,64
0,75,3.155,123,3AFC,2,65
0,45,3.481,123,3AFC,2,66
1,72,1.588,123,3AFC,2,67
0,67,10.09,123,3AFC,2,68
0,34,10.395,123,3AFC,2,69
0,59,6.843,123,3AFC,2,70
0,79,2.499,123,3AFC,2,71
0,61,4.002,123,3AFC,2,72
0,71,3.468,123,3AFC,2,73
0,44,2.701,123,3AFC,2,74
0,73,2.402,123,3AFC,2,75
0,74,5.496,123,3AFC,2,76
0,97,7.48,123,3AFC,2,77
1,89,5.891,123,3AFC,2,78
1,84,1.749,123,3AFC,2,79
0,90,3.093,123,3AFC,2,80
1,100,4.584,123,3AFC,2,81
0,55,3.394,123,3AFC,2,82
0,71,8.646,123,3AFC,2,83
0,81,3.769,123,3AFC,2,84
1,86,3.051,123,3AFC,2,85
1,95,4.377,123,3AFC,2,86
0,93,4.899,123,3AFC,2,87
0,81,8.017,123,3AFC,2,88
0,77,4.212,123,3AFC,2,89
0,93,1.801,123,3AFC,2,90
0,60,3.06,123,3AFC,2,91
0,82,5.563,123,3AFC,2,92
0,100,4.283,123,3AFC,2,93
0,100,5.067,123,3AFC,2,94
1,78,4.302,123,3AFC,2,95
0,100,2.602,123,3AFC,2,96
0,100,3.4,123,3AFC,2,97
1,69,4.309,123,3AFC,2,98
0,72,8.067,123,3AFC,2,99
0,56,12.965,123,3AFC,2,100
0,34,5.301,123,3AFC,2,101
0,44,3.1,123,3AFC,2,102
0,57,7.158,123,3AFC,2,103
0,42,4.796,123,3AFC,2,104
0,100,2.801,123,3AFC,2,105
0,89,3.988,124,3AFC,2,59
0,58,4.8,124,3AFC,2,60
0,50,3.786,124,3AFC,2,61
1,84,12.152,124,3AFC,2,62
1,80,10.083,124,3AFC,2,63
0,47,6.61,124,3AFC,2,64
0,73,4.266,124,3AFC,2,65
0,61,2.767,124,3AFC,2,66
0,60,1.401,124,3AFC,2,67
NA,NA,NA,124,3AFC,2,68
0,34,4.001,124,3AFC,2,69
1,76,7.245,124,3AFC,2,70
0,91,3.601,124,3AFC,2,71
0,62,6.258,124,3AFC,2,72
1,83,1.33,124,3AFC,2,73
0,83,3.908,124,3AFC,2,74
0,67,2.63,124,3AFC,2,75
0,77,7.679,124,3AFC,2,76
1,74,1.456,124,3AFC,2,77
0,100,2.944,124,3AFC,2,78
0,85,2.072,124,3AFC,2,79
0,93,4.446,124,3AFC,2,80
1,100,4.92,124,3AFC,2,81
0,62,4.5,124,3AFC,2,82
0,57,5.655,124,3AFC,2,83
1,78,4.101,124,3AFC,2,84
0,89,3.521,124,3AFC,2,85
0,87,3.99,124,3AFC,2,86
1,98,4.166,124,3AFC,2,87
0,84,3.658,124,3AFC,2,88
0,80,3.607,124,3AFC,2,89
0,99,3.1,124,3AFC,2,90
0,100,3.921,124,3AFC,2,91
0,80,5.367,124,3AFC,2,92
0,100,4.481,124,3AFC,2,93
0,100,6.974,124,3AFC,2,94
0,77,3.699,124,3AFC,2,95
0,100,2.8,124,3AFC,2,96
0,86,1.946,124,3AFC,2,97
1,100,6.166,124,3AFC,2,98
0,61,6.63,124,3AFC,2,99
1,89,5.767,124,3AFC,2,100
1,100,6.218,124,3AFC,2,101
0,96,5.946,124,3AFC,2,102
0,69,7.157,124,3AFC,2,103
1,54,3.608,124,3AFC,2,104
1,60,4.581,124,3AFC,2,105
0,52,2.665,125,3AFC,2,59
0,43,3.91,125,3AFC,2,60
0,52,4.201,125,3AFC,2,61
0,85,3.736,125,3AFC,2,62
1,81,11.353,125,3AFC,2,63
0,86,3.553,125,3AFC,2,64
0,68,3.905,125,3AFC,2,65
1,43,2.879,125,3AFC,2,66
1,63,2.456,125,3AFC,2,67
0,100,5.381,125,3AFC,2,68
1,34,4.301,125,3AFC,2,69
0,62,9.309,125,3AFC,2,70
0,89,1.898,125,3AFC,2,71
0,82,3.792,125,3AFC,2,72
0,69,1.998,125,3AFC,2,73
1,40,3.152,125,3AFC,2,74
1,70,2.501,125,3AFC,2,75
0,78,5.8,125,3AFC,2,76
1,83,3.436,125,3AFC,2,77
0,90,3.431,125,3AFC,2,78
0,96,3.727,125,3AFC,2,79
1,86,6,125,3AFC,2,80
0,91,5.097,125,3AFC,2,81
0,87,11.449,125,3AFC,2,82
0,58,6.601,125,3AFC,2,83
0,90,3.68,125,3AFC,2,84
1,93,5.141,125,3AFC,2,85
0,85,6.361,125,3AFC,2,86
1,98,5.439,125,3AFC,2,87
0,97,3.2,125,3AFC,2,88
0,95,5.754,125,3AFC,2,89
1,91,2.549,125,3AFC,2,90
1,75,4.36,125,3AFC,2,91
0,98,3.772,125,3AFC,2,92
0,100,5.201,125,3AFC,2,93
0,100,4.421,125,3AFC,2,94
1,69,5.1,125,3AFC,2,95
1,100,3.455,125,3AFC,2,96
1,82,2.569,125,3AFC,2,97
0,100,7.54,125,3AFC,2,98
1,61,6.083,125,3AFC,2,99
0,78,7.051,125,3AFC,2,100
1,100,5.15,125,3AFC,2,101
1,99,5.196,125,3AFC,2,102
0,79,15.015,125,3AFC,2,103
0,95,6.333,125,3AFC,2,104
0,46,7.417,125,3AFC,2,105
0,73,28.89,126,3AFC,2,59
0,80,7.132,126,3AFC,2,60
0,46,11.359,126,3AFC,2,61
1,94,28.783,126,3AFC,2,62
1,62,21.636,126,3AFC,2,63
1,87,19.523,126,3AFC,2,64
0,58,16.815,126,3AFC,2,65
0,67,6.155,126,3AFC,2,66
0,55,5.4,126,3AFC,2,67
0,99,9.07,126,3AFC,2,68
0,78,11.682,126,3AFC,2,69
0,84,16.243,126,3AFC,2,70
1,88,4.966,126,3AFC,2,71
0,67,13.157,126,3AFC,2,72
0,73,2.157,126,3AFC,2,73
1,34,3.061,126,3AFC,2,74
0,77,3.238,126,3AFC,2,75
0,77,8.8,126,3AFC,2,76
0,83,9.901,126,3AFC,2,77
0,88,3.929,126,3AFC,2,78
0,99,4.522,126,3AFC,2,79
0,94,11.101,126,3AFC,2,80
0,59,4.801,126,3AFC,2,81
0,89,5.945,126,3AFC,2,82
0,94,14.301,126,3AFC,2,83
0,86,2.852,126,3AFC,2,84
0,88,3.5,126,3AFC,2,85
1,93,9.943,126,3AFC,2,86
0,84,3.671,126,3AFC,2,87
0,78,31.422,126,3AFC,2,88
0,89,10.562,126,3AFC,2,89
0,99,2.074,126,3AFC,2,90
0,100,10.093,126,3AFC,2,91
1,100,10.626,126,3AFC,2,92
0,100,10.502,126,3AFC,2,93
0,100,2.851,126,3AFC,2,94
1,57,22.509,126,3AFC,2,95
0,100,3.088,126,3AFC,2,96
0,100,3.677,126,3AFC,2,97
0,57,19.157,126,3AFC,2,98
0,68,17.684,126,3AFC,2,99
0,90,9.383,126,3AFC,2,100
0,100,6.988,126,3AFC,2,101
0,55,16.588,126,3AFC,2,102
0,77,11.2,126,3AFC,2,103
0,99,10.208,126,3AFC,2,104
0,77,7.463,126,3AFC,2,105
1,47,2.587,127,3AFC,2,59
0,47,3.701,127,3AFC,2,60
0,84,4.89,127,3AFC,2,61
0,56,3.691,127,3AFC,2,62
1,93,16.452,127,3AFC,2,63
0,34,7.676,127,3AFC,2,64
1,66,2.918,127,3AFC,2,65
0,37,4.001,127,3AFC,2,66
1,40,3.475,127,3AFC,2,67
1,64,13.2,127,3AFC,2,68
0,34,6.001,127,3AFC,2,69
0,52,12.151,127,3AFC,2,70
1,91,1.701,127,3AFC,2,71
1,65,10.867,127,3AFC,2,72
0,74,1.882,127,3AFC,2,73
1,39,2.637,127,3AFC,2,74
1,77,1.997,127,3AFC,2,75
1,79,4.069,127,3AFC,2,76
0,85,2.228,127,3AFC,2,77
1,96,2.388,127,3AFC,2,78
0,88,2.02,127,3AFC,2,79
0,96,3.698,127,3AFC,2,80
1,99,4.295,127,3AFC,2,81
1,100,5.396,127,3AFC,2,82
1,64,3.99,127,3AFC,2,83
0,70,2.001,127,3AFC,2,84
0,93,3.1,127,3AFC,2,85
0,94,14.055,127,3AFC,2,86
1,96,6.794,127,3AFC,2,87
0,82,5.151,127,3AFC,2,88
0,95,6.326,127,3AFC,2,89
1,91,1.801,127,3AFC,2,90
1,74,3.776,127,3AFC,2,91
1,64,3.856,127,3AFC,2,92
1,100,3.101,127,3AFC,2,93
0,100,5.489,127,3AFC,2,94
1,100,16.136,127,3AFC,2,95
1,100,4.44,127,3AFC,2,96
0,100,1.7,127,3AFC,2,97
0,52,5.164,127,3AFC,2,98
1,82,8.031,127,3AFC,2,99
1,70,7.982,127,3AFC,2,100
1,100,3.789,127,3AFC,2,101
1,94,2.956,127,3AFC,2,102
0,57,8.714,127,3AFC,2,103
1,44,5.705,127,3AFC,2,104
0,39,3.031,127,3AFC,2,105
1,77,2.278,128,3AFC,2,59
0,49,5.8,128,3AFC,2,60
1,55,4.682,128,3AFC,2,61
0,39,5.992,128,3AFC,2,62
1,100,26.901,128,3AFC,2,63
0,44,4.823,128,3AFC,2,64
0,72,3.327,128,3AFC,2,65
1,34,3.771,128,3AFC,2,66
0,80,2.492,128,3AFC,2,67
0,74,4.381,128,3AFC,2,68
0,67,11.547,128,3AFC,2,69
0,53,12.444,128,3AFC,2,70
0,87,2.099,128,3AFC,2,71
0,45,5.002,128,3AFC,2,72
1,86,1.99,128,3AFC,2,73
0,43,3.8,128,3AFC,2,74
0,70,2.544,128,3AFC,2,75
0,83,4.176,128,3AFC,2,76
0,80,3.262,128,3AFC,2,77
1,81,2.101,128,3AFC,2,78
0,99,2.5,128,3AFC,2,79
0,85,4.06,128,3AFC,2,80
0,78,4.21,128,3AFC,2,81
0,100,4.8,128,3AFC,2,82
0,57,6.401,128,3AFC,2,83
1,74,2.144,128,3AFC,2,84
0,91,2.4,128,3AFC,2,85
0,87,6.3,128,3AFC,2,86
0,96,3.101,128,3AFC,2,87
0,84,3.366,128,3AFC,2,88
0,73,5.328,128,3AFC,2,89
0,93,5.101,128,3AFC,2,90
0,70,3.348,128,3AFC,2,91
0,67,2.656,128,3AFC,2,92
0,100,5.6,128,3AFC,2,93
0,100,3.369,128,3AFC,2,94
0,90,5.434,128,3AFC,2,95
0,100,5.601,128,3AFC,2,96
0,100,1.89,128,3AFC,2,97
0,41,5.183,128,3AFC,2,98
0,63,8.751,128,3AFC,2,99
1,34,6.397,128,3AFC,2,100
0,34,6.442,128,3AFC,2,101
0,87,5.656,128,3AFC,2,102
0,55,47.106,128,3AFC,2,103
1,100,3.718,128,3AFC,2,104
1,38,3.955,128,3AFC,2,105
0,90,4.499,129,3AFC,2,59
1,44,8.833,129,3AFC,2,60
0,85,3.493,129,3AFC,2,61
0,62,4.631,129,3AFC,2,62
0,81,3.865,129,3AFC,2,63
0,65,7.099,129,3AFC,2,64
1,73,3.222,129,3AFC,2,65
0,58,2.565,129,3AFC,2,66
0,54,2.265,129,3AFC,2,67
0,74,10.148,129,3AFC,2,68
0,34,4.191,129,3AFC,2,69
0,64,8.097,129,3AFC,2,70
0,91,1.801,129,3AFC,2,71
0,75,10.903,129,3AFC,2,72
1,83,1.401,129,3AFC,2,73
0,79,4.263,129,3AFC,2,74
0,70,6,129,3AFC,2,75
0,84,5.701,129,3AFC,2,76
1,80,2.434,129,3AFC,2,77
0,100,4.142,129,3AFC,2,78
0,92,5.357,129,3AFC,2,79
0,96,6.1,129,3AFC,2,80
0,100,4.368,129,3AFC,2,81
0,89,5.101,129,3AFC,2,82
0,61,13.49,129,3AFC,2,83
0,85,3.679,129,3AFC,2,84
0,93,3.7,129,3AFC,2,85
0,90,13.491,129,3AFC,2,86
0,94,3.107,129,3AFC,2,87
0,81,6.424,129,3AFC,2,88
0,97,11.772,129,3AFC,2,89
0,100,4.8,129,3AFC,2,90
0,100,5.931,129,3AFC,2,91
1,97,15.215,129,3AFC,2,92
0,100,9.046,129,3AFC,2,93
0,100,5.501,129,3AFC,2,94
1,79,5.909,129,3AFC,2,95
0,100,4.497,129,3AFC,2,96
1,100,4.406,129,3AFC,2,97
0,55,12.184,129,3AFC,2,98
1,73,11.801,129,3AFC,2,99
1,34,11.341,129,3AFC,2,100
1,34,6.9,129,3AFC,2,101
0,73,6.06,129,3AFC,2,102
0,79,11.735,129,3AFC,2,103
0,77,8.689,129,3AFC,2,104
0,44,6.423,129,3AFC,2,105
0,77,55.497,130,3AFC,2,59
0,43,4.849,130,3AFC,2,60
1,72,2.959,130,3AFC,2,61
1,100,9.293,130,3AFC,2,62
1,80,13.416,130,3AFC,2,63
0,67,5.9,130,3AFC,2,64
0,73,3.031,130,3AFC,2,65
0,68,2.244,130,3AFC,2,66
0,74,1.725,130,3AFC,2,67
1,63,21.264,130,3AFC,2,68
0,34,2.908,130,3AFC,2,69
1,69,6.643,130,3AFC,2,70
1,88,2.394,130,3AFC,2,71
0,85,5.701,130,3AFC,2,72
0,78,1.444,130,3AFC,2,73
0,47,3.374,130,3AFC,2,74
0,73,1.9,130,3AFC,2,75
0,62,5.892,130,3AFC,2,76
0,65,2.201,130,3AFC,2,77
0,84,3.625,130,3AFC,2,78
0,86,3.437,130,3AFC,2,79
0,91,4.001,130,3AFC,2,80
0,99,3.7,130,3AFC,2,81
0,91,2.703,130,3AFC,2,82
0,67,4.543,130,3AFC,2,83
1,83,3.574,130,3AFC,2,84
0,86,2.652,130,3AFC,2,85
0,98,3.185,130,3AFC,2,86
0,89,12.26,130,3AFC,2,87
0,87,2.834,130,3AFC,2,88
0,96,13.935,130,3AFC,2,89
1,96,2.077,130,3AFC,2,90
0,100,7.636,130,3AFC,2,91
0,78,3.562,130,3AFC,2,92
0,100,5.296,130,3AFC,2,93
0,100,3.55,130,3AFC,2,94
0,84,4.205,130,3AFC,2,95
0,100,3.358,130,3AFC,2,96
0,100,2.172,130,3AFC,2,97
0,78,5.107,130,3AFC,2,98
0,61,7.585,130,3AFC,2,99
0,72,10.514,130,3AFC,2,100
0,100,4.796,130,3AFC,2,101
0,65,4.252,130,3AFC,2,102
1,68,8.721,130,3AFC,2,103
0,42,4.298,130,3AFC,2,104
0,68,8.074,130,3AFC,2,105
1,55,3.19,131,3AFC,2,59
1,53,9.601,131,3AFC,2,60
0,100,6.671,131,3AFC,2,61
0,48,2.399,131,3AFC,2,62
1,63,24.32,131,3AFC,2,63
0,50,6.746,131,3AFC,2,64
1,69,3.167,131,3AFC,2,65
1,52,2.719,131,3AFC,2,66
0,65,3.66,131,3AFC,2,67
0,100,13.828,131,3AFC,2,68
0,100,4.036,131,3AFC,2,69
1,75,17.318,131,3AFC,2,70
0,73,2.501,131,3AFC,2,71
1,81,4.301,131,3AFC,2,72
0,76,1.306,131,3AFC,2,73
0,78,3.979,131,3AFC,2,74
1,67,2.188,131,3AFC,2,75
1,74,8.297,131,3AFC,2,76
0,86,5.329,131,3AFC,2,77
1,98,4.485,131,3AFC,2,78
0,93,5.276,131,3AFC,2,79
1,91,5.756,131,3AFC,2,80
0,100,4.933,131,3AFC,2,81
0,87,6.901,131,3AFC,2,82
0,77,9.541,131,3AFC,2,83
1,93,5.184,131,3AFC,2,84
1,89,2.041,131,3AFC,2,85
1,93,4.931,131,3AFC,2,86
1,84,4.611,131,3AFC,2,87
0,88,4.825,131,3AFC,2,88
0,93,10.801,131,3AFC,2,89
1,90,1.9,131,3AFC,2,90
0,73,3.417,131,3AFC,2,91
0,84,4.017,131,3AFC,2,92
0,100,5.979,131,3AFC,2,93
1,100,3.839,131,3AFC,2,94
0,71,7.656,131,3AFC,2,95
1,100,3.3,131,3AFC,2,96
0,100,3.9,131,3AFC,2,97
0,81,11.252,131,3AFC,2,98
0,66,14.457,131,3AFC,2,99
1,34,9.987,131,3AFC,2,100
1,100,4.457,131,3AFC,2,101
0,88,5.227,131,3AFC,2,102
1,91,9.177,131,3AFC,2,103
0,45,10.609,131,3AFC,2,104
0,56,10.091,131,3AFC,2,105
0,81,2.801,132,3AFC,2,59
1,41,4.242,132,3AFC,2,60
0,97,3.7,132,3AFC,2,61
0,59,3.542,132,3AFC,2,62
1,90,12.03,132,3AFC,2,63
1,86,20.478,132,3AFC,2,64
0,69,1.758,132,3AFC,2,65
0,61,4.135,132,3AFC,2,66
0,57,12.842,132,3AFC,2,67
